ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
1674,56,33,101,92662,2,4.7,1,0,1,0,0,1,1
1675,54,31,51,94975,2,2.3,1,0,0,0,0,0,0
1676,66,41,95,92477,1,1.7,1,0,0,0,0,0,0
1677,29,5,85,96055,3,3.2,3,0,0,0,0,0,0
1678,41,20,68,92593,1,3.2,3,0,0,1,1,0,0
1679,63,38,59,92256,4,2.6,2,205,0,0,0,1,0
1680,45,22,93,94499,2,1.4,1,0,0,0,0,1,1
1681,64,43,37,95057,1,1.1,3,0,0,0,0,1,0
1682,23,1,92,91523,2,3.0,2,501,0,0,0,1,0
1683,24,0,81,95817,1,1.7,3,0,1,0,0,0,0
1684,58,34,84,92003,2,3.3,2,0,0,0,0,0,0
1685,38,16,43,95551,1,1.3,3,0,0,0,0,1,1
1686,45,25,144,93175,3,3.3,1,0,0,0,0,1,0
1687,41,20,51,93549,4,1.3,2,381,0,0,0,0,0
1688,40,20,55,91716,2,2.6,3,0,1,0,0,1,0
1689,64,40,67,91011,1,3.2,3,144,1,1,0,1,0
1690,27,4,101,90824,1,4.6,3,0,0,0,0,1,1
1691,56,34,83,90701,4,4.1,1,0,0,0,0,1,0
1692,62,38,29,94360,2,1.5,2,0,0,0,0,1,0
1693,51,27,73,93803,2,2.3,1,0,0,0,0,0,0
1694,40,16,76,93703,1,1.1,2,202,0,0,0,1,0
1695,30,10,146,95740,3,6.5,1,0,1,0,0,1,0
1696,53,30,62,95867,1,2.3,2,0,0,0,0,1,0
1697,43,18,96,93016,4,2.5,3,0,0,0,0,1,0
1698,29,5,262,94604,1,13.7,3,383,1,0,0,1,0
1699,38,17,132,90491,1,3.3,2,586,1,0,0,1,1
1700,65,43,42,93547,3,2.1,1,0,0,0,0,1,0
1701,34,9,108,92677,2,3.9,1,0,0,0,0,1,0
1702,30,10,93,91653,3,1.1,1,0,0,0,0,0,0
1703,53,30,61,92349,1,2.9,1,0,0,0,0,1,0
1704,31,11,109,91237,4,4.7,3,0,1,0,0,0,0
1705,63,38,41,93176,2,1.6,2,0,0,0,0,0,1
1706,60,40,51,93245,4,1.9,1,0,0,0,0,1,0
1707,66,46,67,90738,4,1.3,3,0,0,0,0,1,0
1708,63,42,59,92856,3,1.1,1,0,0,0,0,1,0
1709,33,12,103,91966,2,1.2,1,251,0,0,0,0,1
1710,32,10,72,92511,2,1.2,1,543,0,1,0,1,1
1711,38,17,56,95553,3,1.4,1,0,0,0,0,1,1
1712,43,21,131,92737,1,4.4,2,337,0,0,0,1,1
1713,61,38,101,94056,1,1.6,3,370,1,0,1,1,0
1714,55,32,32,91315,3,1.1,2,489,0,0,0,1,0
1715,51,26,32,95962,1,0.7,3,0,0,0,0,0,0
1716,61,39,56,92608,2,1.2,3,0,0,1,0,1,0
1717,51,28,35,91946,3,1.8,3,0,0,1,1,1,1
1718,39,15,120,90243,2,6.4,3,0,1,0,1,0,0
1719,41,20,53,95257,4,2.4,3,0,0,0,0,0,0
1720,45,21,96,93475,4,1.2,3,0,0,0,0,1,1
1721,26,1,107,90893,1,4.4,1,0,0,0,0,0,0
1722,55,34,24,93452,1,0.4,1,76,0,0,0,0,0
1723,51,30,54,91657,4,1.9,3,0,0,0,0,1,0
1724,55,33,65,94134,1,3.2,3,267,0,0,0,1,0
1725,46,25,85,91102,2,2.3,3,0,1,1,1,1,0
1726,57,34,117,94425,4,5.9,2,0,1,0,0,1,0
1727,64,39,215,91106,3,8.7,3,0,1,0,0,1,0
1728,48,25,166,94178,2,3.8,3,478,1,0,0,0,0
1729,42,22,71,91803,1,1.0,2,0,0,0,0,0,0
1730,27,6,71,94983,2,3.2,1,0,0,0,0,0,1
1731,57,33,157,93296,3,4.7,2,0,0,0,0,0,1
1732,62,41,73,90825,1,1.0,1,162,0,0,0,0,0
1733,53,30,53,95385,3,0.8,1,0,0,0,0,0,0
1734,61,37,121,95494,2,6.3,2,0,1,0,0,0,0
1735,60,39,87,92005,2,1.8,1,0,0,0,0,0,0
1736,58,35,32,92408,4,1.7,3,0,0,0,0,1,1
1737,45,23,62,90063,4,2.5,2,0,0,0,0,0,0
1738,27,7,35,94133,3,0.8,2,472,0,0,0,0,0
1739,23,1,17,92795,3,0.5,1,0,0,0,0,1,0
1740,31,9,178,90747,2,7.8,3,566,1,0,0,0,0
1741,41,21,79,94036,1,2.3,2,57,0,0,0,1,0
1742,55,30,63,91390,2,0.8,2,0,0,0,0,1,0
1743,43,20,56,91451,1,1.1,2,0,0,0,0,0,0
1744,24,4,74,95771,2,3.5,2,0,0,0,0,1,0
1745,32,7,55,94636,2,2.2,2,0,0,0,0,0,0
1746,66,41,42,90852,3,1.3,3,489,0,1,0,1,0
1747,66,46,57,93538,2,1.2,3,317,0,0,0,1,0
1748,39,19,149,92884,2,4.6,1,0,1,0,0,0,0
1749,58,36,120,90894,3,5.3,3,379,1,0,0,0,0
1750,54,31,57,90586,1,0.8,1,0,0,0,0,1,0
1751,63,39,188,95381,1,10.0,1,0,1,0,0,1,0
1752,62,40,71,90578,3,3.4,1,0,0,1,0,1,0
1753,50,27,47,93718,3,1.1,1,0,0,0,0,1,0
1754,40,20,89,96162,4,4.2,1,0,0,0,0,1,0
1755,50,27,161,92397,3,6.4,3,0,1,0,0,1,0
1756,37,12,145,93959,4,5.6,2,0,1,0,0,0,0
1757,38,15,49,92752,3,0.8,3,0,0,0,0,1,0
1758,49,27,38,93943,4,1.9,1,456,0,0,0,0,0
1759,48,27,60,91719,1,1.8,2,0,0,0,1,1,0
1760,48,23,97,91678,3,4.3,1,240,0,0,0,0,0
1761,39,19,111,93495,4,2.6,2,0,0,0,0,1,0
1762,41,20,134,90943,4,3.1,1,0,0,0,0,1,0
1763,23,3,81,93493,2,4.2,2,0,0,0,0,1,0
1764,49,24,82,93805,4,2.6,3,568,1,0,0,1,0
1765,48,26,79,96083,2,1.0,1,269,0,0,0,0,0
1766,64,39,125,91545,1,5.8,1,0,1,0,0,1,1
1767,45,22,112,90664,4,2.2,1,504,0,1,0,1,0
1768,43,20,48,91680,2,2.3,1,0,0,0,0,0,0
1769,25,2,105,94968,1,5.2,2,0,0,0,0,1,1
1770,31,10,121,92606,1,1.6,2,0,0,0,0,0,0
1771,37,14,126,91026,1,4.4,3,0,1,0,0,1,1
1772,39,15,87,91395,4,4.6,3,0,1,0,0,0,0
1773,38,13,85,94966,4,4.3,1,298,0,1,0,0,0
1774,40,17,72,95824,4,2.4,3,0,1,0,1,1,0
1775,56,31,77,90934,1,3.0,3,0,0,0,0,1,0
1776,28,3,173,93583,4,6.3,1,0,1,0,0,0,0
1777,37,14,78,96091,3,1.5,3,0,0,0,0,0,0
1778,30,8,50,90425,2,1.9,2,0,1,0,0,0,1
1779,36,16,88,90994,3,2.2,3,406,1,1,0,1,0
1780,53,32,110,92991,4,2.7,3,0,1,0,0,1,0
1781,25,0,123,90429,2,3.5,3,541,1,0,0,0,0
1782,37,17,42,93478,1,2.0,3,0,0,0,0,1,0
1783,24,2,154,94268,4,3.1,3,150,0,0,0,1,0
1784,65,41,108,92223,1,2.3,1,0,0,0,0,1,0
1785,54,33,149,95686,1,1.5,3,0,1,0,0,1,0
1786,33,8,34,95418,3,0.6,2,76,0,0,0,0,1
1787,31,8,128,94475,4,6.7,3,259,1,0,0,1,0
1788,27,7,41,93229,4,1.2,3,0,0,0,0,1,0
1789,43,22,64,90642,4,1.2,1,0,0,1,0,0,0
1790,56,32,110,91481,4,5.7,1,0,1,0,1,1,0
1791,48,23,39,96011,1,0.4,3,0,0,0,0,0,0
1792,61,36,55,93355,2,1.7,3,0,0,0,0,0,0
1793,38,13,33,92684,3,1.5,3,0,0,0,0,0,0
1794,35,15,108,94482,2,4.7,2,0,1,0,0,1,0
1795,44,20,47,91486,3,0.9,1,0,0,0,0,1,0
1796,31,11,75,91914,2,3.1,2,0,0,0,1,1,0
1797,65,45,93,92394,2,3.4,1,0,0,0,0,1,1
1798,31,7,88,95409,1,3.5,3,0,0,0,0,1,0
1799,44,22,83,92896,3,1.8,2,0,1,1,1,1,0
1800,45,22,83,90353,4,3.7,1,118,1,0,0,1,1
1801,25,0,35,92913,4,1.2,2,0,0,0,0,1,0
1802,43,23,66,91845,2,2.7,3,400,0,0,0,1,0
1803,43,20,83,92931,3,4.2,2,0,0,0,0,1,0
1804,34,9,78,95751,1,3.7,1,277,0,1,0,0,0
1805,28,6,70,91997,3,3.1,2,0,0,0,0,0,0
1806,24,1,51,91658,2,1.2,2,550,0,0,0,0,1
1807,23,1,87,92945,4,1.1,1,95,0,0,0,0,1
1808,44,19,95,90470,3,3.3,3,0,0,0,0,1,1
1809,26,6,59,91291,1,0.7,1,0,0,0,0,0,0
1810,65,40,123,90279,4,5.0,2,50,1,0,0,1,1
1811,33,9,156,95607,3,6.5,2,0,1,0,0,1,0
1812,51,27,76,94672,1,2.6,2,0,0,0,0,0,0
1813,52,30,48,90997,2,0.8,2,0,0,0,0,0,1
1814,44,21,38,92084,1,1.8,2,0,0,0,0,1,1
1815,61,39,63,90686,2,2.3,1,0,0,0,0,1,0
1816,27,6,73,94741,4,2.4,1,0,0,0,0,0,0
1817,33,8,37,90813,4,1.3,3,133,0,1,0,1,0
1818,34,11,62,94038,3,0.8,3,0,0,1,0,1,0
1819,28,4,120,93559,2,5.1,1,0,0,0,0,1,1
1820,35,15,22,94654,2,0.3,1,347,0,0,0,1,0
1821,36,12,79,95283,4,2.8,3,342,1,0,0,1,1
1822,56,33,55,95687,1,1.0,1,0,0,0,0,1,0
1823,36,11,74,92051,4,1.4,3,0,0,0,0,1,1
1824,61,41,160,95050,4,3.2,3,0,1,0,0,0,0
1825,56,33,73,91079,4,0.8,1,0,0,1,0,0,1
1826,62,39,67,90938,3,3.3,1,0,0,0,0,1,1
1827,27,4,105,95480,4,4.7,3,0,0,0,0,1,0
1828,66,46,87,95623,1,1.0,1,0,0,0,0,0,0
1829,50,28,79,94176,4,1.0,2,0,0,0,0,0,0
1830,66,45,89,92081,1,3.9,1,0,0,0,0,0,0
1831,38,15,137,92577,1,1.4,2,0,0,0,0,0,0
1832,64,43,116,94987,1,3.5,3,335,0,0,0,0,0
1833,48,26,65,91425,3,1.0,2,350,0,0,0,1,0
1834,26,3,156,93232,1,5.6,1,0,1,0,0,1,0
1835,41,21,57,92436,3,3.0,2,0,0,0,0,1,1
1836,29,5,79,91086,1,1.4,2,0,0,0,0,1,1
1837,64,40,83,93568,3,4.3,1,0,1,0,0,1,0
1838,36,16,63,94277,1,3.0,3,0,0,0,0,1,1
1839,32,12,147,91440,3,7.7,2,0,1,0,0,1,0
1840,47,22,61,94147,1,2.6,1,0,0,0,0,1,0
1841,41,20,70,95686,4,3.3,3,155,1,0,0,0,0
1842,27,2,125,95628,2,4.5,2,0,0,0,0,0,0
1843,58,36,58,95658,3,2.8,1,0,0,0,0,1,0
1844,60,38,37,92544,2,0.5,1,0,0,0,0,1,0
1845,55,34,80,94238,3,3.4,1,0,0,0,0,1,0
1846,50,27,42,94552,2,1.6,1,0,0,0,0,1,0
1847,40,20,40,96035,1,0.5,1,490,0,0,0,1,0
1848,46,24,22,93211,4,0.5,3,0,0,1,0,0,0
1849,45,23,24,95232,3,0.5,2,75,0,0,0,0,0
1850,30,10,25,93411,2,0.7,1,0,0,0,0,1,0
1851,26,4,166,95094,1,3.1,3,0,1,0,0,1,0
1852,34,11,25,92126,4,0.5,3,0,0,0,0,1,1
1853,42,18,42,90457,2,1.0,2,0,0,0,0,0,0
1854,30,10,70,92239,4,2.5,3,0,0,0,0,1,0
1855,27,2,102,92078,4,1.6,1,0,0,0,0,0,0
1856,60,35,108,94976,4,2.2,1,281,1,0,0,1,0
1857,39,15,48,94289,3,1.1,1,0,0,1,0,1,0
1858,48,23,78,93934,1,2.3,1,0,0,0,0,0,1
1859,46,24,69,91174,1,0.8,2,0,0,1,0,1,0
1860,55,31,76,94255,1,4.1,1,0,0,0,1,0,0
1861,55,31,81,94230,2,1.9,2,0,0,0,0,1,0
1862,36,13,92,95772,3,2.1,3,0,1,1,0,0,1
1863,60,39,54,91652,4,1.8,3,240,0,0,1,0,0
1864,39,16,134,94276,1,6.3,2,0,1,0,0,1,0
1865,59,34,179,90473,3,5.3,2,0,0,0,0,1,0
1866,40,15,62,94553,1,1.3,3,0,0,0,0,0,1
1867,27,5,210,95041,2,7.2,2,224,1,0,0,1,0
1868,56,35,56,94792,1,1.7,1,0,0,0,0,1,0
1869,24,0,79,92802,2,2.2,1,0,0,0,0,1,0
1870,56,36,69,92660,3,3.6,1,130,0,0,0,0,0
1871,24,4,77,90214,3,4.1,2,137,1,0,0,1,0
1872,32,9,127,92853,4,4.4,2,0,0,0,0,1,0
1873,49,24,67,94461,3,0.9,1,0,0,0,0,0,1
1874,64,43,39,96069,2,1.3,1,0,0,0,0,0,0
1875,40,18,54,90665,4,2.8,3,136,0,0,0,1,0
1876,28,7,67,93470,4,3.4,1,417,0,0,0,1,1
1877,33,11,82,91530,4,1.6,2,0,0,0,0,1,1
1878,62,42,49,92330,4,0.9,1,375,0,0,0,0,0
1879,54,31,51,94862,4,0.8,1,374,0,0,1,1,0
1880,27,4,84,90361,1,3.8,3,536,1,1,0,1,1
1881,39,18,85,90342,3,2.7,1,0,0,0,0,1,0
1882,34,13,117,91334,2,2.9,1,0,1,0,0,1,1
1883,30,6,54,91571,2,1.3,3,0,1,0,0,1,1
1884,60,39,97,94823,1,2.1,2,0,0,0,0,1,1
1885,50,30,69,91688,1,3.3,2,218,0,0,0,1,0
1886,30,10,58,95745,4,1.6,2,86,0,0,0,1,0
1887,51,26,71,96052,4,1.5,1,0,0,1,1,0,0
1888,41,19,76,94863,3,3.1,1,322,0,0,0,0,1
1889,25,5,37,92962,1,1.4,1,538,0,0,0,0,1
1890,42,17,38,94934,3,1.6,1,557,0,0,0,1,0
1891,31,11,104,91009,1,4.7,1,0,0,0,0,0,0
1892,33,11,61,95431,3,0.9,2,0,0,0,0,1,0
1893,61,41,83,92075,1,0.8,1,0,0,0,0,0,0
1894,54,30,103,92757,2,1.3,1,510,0,0,0,0,0
1895,28,4,71,95568,1,2.9,2,0,0,0,0,1,1
1896,60,36,98,90863,4,4.9,2,376,1,0,0,1,1
1897,48,27,76,90623,3,1.9,2,0,0,0,0,0,1
1898,61,40,78,93840,4,3.4,1,0,0,0,0,1,1
1899,55,30,132,96093,1,5.5,3,386,1,0,0,0,0
1900,37,13,67,95637,3,3.5,3,0,0,0,0,0,0
1901,46,26,105,96124,2,3.2,2,0,0,0,0,0,0
1902,46,22,33,92760,2,0.6,3,0,0,0,0,0,0
1903,54,30,81,93816,4,3.5,1,0,1,1,0,1,0
1904,33,10,149,95063,1,6.8,1,0,1,1,0,0,0
1905,37,14,218,91136,4,8.9,1,0,1,0,0,0,1
1906,33,13,34,95428,1,1.6,2,0,0,0,1,1,1
1907,36,16,61,95223,2,1.6,3,0,0,1,0,1,1
1908,30,10,43,90495,1,1.7,1,428,0,1,0,1,1
1909,24,4,68,92979,3,1.5,1,0,0,1,0,0,1
1910,64,39,114,92647,3,3.3,3,0,1,1,0,0,0
1911,26,3,135,94956,3,2.8,1,0,1,0,1,1,0
1912,62,38,137,92813,4,2.3,2,0,1,0,0,0,0
1913,23,2,33,95774,4,0.4,1,0,0,0,0,1,0
1914,57,32,75,92683,4,2.9,3,0,0,0,0,1,1
1915,37,16,53,92993,2,2.5,1,0,0,0,0,1,1
1916,45,20,66,91634,1,1.6,3,0,0,0,0,1,0
1917,35,15,57,95243,1,1.6,2,252,0,0,0,1,0
1918,44,24,33,93031,2,0.3,3,0,0,0,0,1,0
1919,42,22,135,93052,3,3.8,3,0,1,0,0,1,0
1920,46,22,49,94483,1,1.1,3,0,0,0,0,0,0
1921,40,19,54,94747,4,1.9,1,0,0,0,0,1,0
1922,46,24,150,94213,4,7.4,2,474,1,0,0,1,0
1923,59,37,30,91007,1,1.0,3,0,0,0,0,1,0
1924,42,18,92,95765,4,3.6,2,0,0,0,0,1,1
1925,38,16,122,95120,3,4.9,3,0,0,0,0,0,0
1926,28,8,144,94558,2,2.4,3,0,1,0,0,0,0
1927,38,16,89,93430,3,2.2,1,0,0,0,0,1,0
1928,28,7,106,94678,3,1.6,1,0,0,0,0,1,0
1929,31,7,122,94384,2,3.6,1,561,0,0,0,1,0
1930,64,40,69,91794,3,3.3,2,0,0,0,0,1,0
1931,26,6,45,92909,1,1.4,2,364,0,0,0,1,0
1932,44,20,156,90193,2,4.6,1,478,1,0,0,1,0
1933,59,39,100,90023,4,1.9,3,0,0,1,0,0,1
1934,64,41,75,93181,1,1.8,1,0,0,0,0,0,0
1935,29,7,34,94664,3,1.7,1,0,0,0,0,1,0
1936,30,9,20,94828,2,0.5,2,0,0,0,0,1,0
1937,39,17,91,95102,2,3.8,2,0,1,0,0,0,1
1938,47,26,19,92469,1,0.2,1,0,0,0,0,1,0
1939,65,41,75,93357,3,1.2,3,0,0,0,0,0,0
1940,32,7,50,95048,3,1.2,3,0,0,0,0,1,1
1941,30,6,57,90206,3,2.8,2,0,0,0,0,1,1
1942,34,12,138,93846,2,2.7,3,0,1,0,0,1,1
1943,61,38,50,92425,3,2.1,1,0,0,0,0,0,0
1944,24,2,77,92058,3,1.3,1,0,0,0,0,1,0
1945,39,15,50,93540,3,1.8,1,0,0,0,0,0,0
1946,28,5,86,92122,3,3.0,3,0,0,0,0,1,1
1947,29,7,80,93664,2,3.0,1,0,0,0,0,1,0
1948,63,41,75,94233,3,1.7,3,0,0,0,0,0,1
1949,23,1,122,93164,3,2.1,2,378,0,0,0,1,0
1950,37,14,30,93572,4,1.5,3,265,0,0,0,1,0
1951,63,39,26,92452,2,0.9,2,0,0,0,0,0,1
1952,49,27,38,90415,2,0.7,3,266,0,0,0,0,0
1953,26,2,80,92099,3,2.2,2,0,0,0,0,0,0
1954,43,19,94,93424,3,1.2,2,115,0,0,0,0,0
1955,65,43,14,92245,2,0.4,3,149,0,0,0,0,0
1956,40,15,94,90269,1,2.7,1,0,0,0,0,0,1
1957,46,25,170,93163,3,2.7,3,0,1,0,0,0,0
1958,46,21,61,93391,3,1.8,3,0,0,0,0,1,0
1959,52,31,158,95433,4,6.0,3,224,1,0,0,0,0
1960,31,8,90,95751,3,4.5,1,509,1,0,0,1,0
1961,59,38,148,93597,3,6.0,1,511,1,0,0,1,0
1962,66,44,134,90569,1,4.3,1,249,0,0,0,0,1
1963,29,7,61,94895,2,2.6,2,336,0,0,0,1,0
1964,59,35,114,93000,1,2.5,1,0,0,0,0,0,0
1965,58,38,61,93700,3,2.4,3,276,0,1,0,1,0
1966,55,30,168,94803,3,1.7,3,0,1,0,1,0,0
1967,39,14,64,93945,4,0.8,1,0,0,0,0,1,0
1968,43,20,97,92658,3,3.6,3,521,1,0,0,1,1
1969,59,36,185,95242,4,3.4,1,0,1,0,1,1,0
1970,29,5,99,92230,3,3.9,1,0,0,0,0,0,0
1971,59,38,58,94021,4,2.2,1,0,0,0,0,0,0
1972,63,39,35,93580,2,0.4,3,0,0,0,0,0,0
1973,53,32,30,95077,3,0.8,3,0,0,0,0,0,1
1974,38,14,93,95296,3,3.4,1,0,0,0,0,1,0
1975,47,26,71,91447,3,2.9,1,0,0,0,0,1,1
1976,25,1,38,95373,3,1.7,2,0,0,0,0,1,0
1977,63,39,107,93648,4,2.6,2,0,0,0,0,1,0
1978,38,17,107,91677,1,4.9,1,0,0,0,0,1,0
1979,25,2,70,93811,2,1.8,3,0,0,0,0,1,0
1980,57,35,152,95995,3,1.6,3,0,0,0,0,1,0
1981,51,30,27,93824,3,1.0,1,0,0,0,0,1,1
1982,50,27,59,91008,3,1.2,3,0,0,0,0,0,0
1983,25,0,99,93070,1,1.5,2,0,0,0,0,0,0
1984,56,36,41,91314,4,0.9,2,0,0,0,0,0,0
1985,51,26,113,91622,3,5.2,3,141,1,0,0,1,0
1986,57,32,131,94341,2,6.5,2,0,1,0,0,1,0
1987,59,36,17,90708,4,0.9,2,57,0,1,0,1,0
1988,32,9,155,95374,2,3.6,1,0,0,0,0,1,1
1989,32,10,95,95605,1,2.8,3,0,0,0,0,1,1
1990,63,43,55,91149,4,2.5,1,0,0,0,0,0,1
1991,46,23,32,91939,2,0.8,1,103,0,0,0,1,0
1992,42,18,121,92016,4,3.2,2,0,0,0,0,1,0
1993,35,14,37,90314,3,0.8,1,0,0,0,0,1,1
1994,51,27,95,90479,1,3.3,1,0,0,0,0,1,0
1995,56,32,38,94609,2,1.5,1,482,0,0,0,0,1
1996,23,0,74,92852,4,1.8,3,0,0,0,0,1,0
1997,47,25,118,91425,4,1.3,2,0,0,0,0,1,0
1998,66,44,56,93203,1,2.3,1,0,0,0,0,1,1
1999,35,13,154,91522,4,5.7,3,0,1,0,0,1,1
2000,35,10,100,93661,4,1.9,3,464,1,0,0,1,0
2001,61,36,41,91099,3,1.0,1,0,0,0,0,1,0
2002,25,3,33,91161,1,1.7,2,0,0,0,0,0,0
2003,40,15,47,95183,3,1.8,1,487,0,0,0,1,1
2004,43,20,72,91715,2,2.6,2,271,0,0,0,1,0
2005,58,36,162,91788,1,6.1,3,0,1,0,0,1,0
2006,28,8,178,94681,4,9.1,1,200,1,1,0,1,0
2007,42,19,55,92511,3,1.4,2,0,0,0,0,0,0
2008,29,6,54,90680,1,1.2,1,0,0,0,0,1,0
2009,57,32,109,94771,2,2.9,2,0,0,0,0,0,0
2010,50,26,108,90025,4,4.8,1,0,0,0,0,1,0
2011,44,24,141,92760,2,2.1,3,0,1,0,0,1,0
2012,40,17,143,92414,2,2.7,2,0,0,0,0,1,0
2013,29,5,45,94107,1,0.9,1,0,0,0,0,0,1
2014,63,41,30,93591,1,1.1,3,0,0,0,0,1,0
2015,51,29,101,93606,4,3.8,1,0,0,1,0,0,0
2016,37,13,83,95527,4,2.2,2,267,1,1,0,1,0
2017,41,18,22,93690,1,0.5,2,0,0,0,0,0,0
2018,54,30,29,90243,3,1.2,1,0,0,0,0,1,0
2019,54,32,98,90366,3,1.1,1,0,0,0,0,0,0
2020,43,22,68,92071,4,2.9,1,86,0,0,0,1,0
2021,36,13,99,90083,3,1.9,3,0,1,0,0,0,0
2022,52,27,39,95310,4,1.9,3,0,0,0,0,0,1
2023,51,28,103,94753,1,2.9,1,0,0,0,1,1,1
2024,49,25,88,94420,1,3.3,1,0,1,0,0,0,0
2025,26,6,107,94252,2,1.6,3,317,1,0,0,1,0
2026,43,18,57,93924,2,1.2,1,266,0,0,0,0,0
2027,50,29,50,92150,4,2.0,1,0,0,0,0,1,0
2028,64,39,32,90061,2,1.1,2,0,0,0,0,1,0
2029,46,24,62,90757,2,2.7,1,105,0,0,1,1,1
2030,38,13,128,92881,3,4.4,3,564,1,0,0,0,1
2031,47,22,146,91562,4,5.1,1,0,1,0,0,0,0
2032,30,6,37,96064,1,1.7,3,237,0,0,0,1,0
2033,26,1,72,95091,3,2.0,1,0,0,0,0,1,0
2034,52,29,163,94155,2,8.0,1,0,0,0,0,0,1
2035,66,41,175,92531,1,4.6,1,0,1,0,0,1,0
2036,60,39,61,95055,4,1.5,3,0,1,0,0,0,0
2037,48,28,134,92518,4,5.9,2,296,1,0,0,1,0
2038,24,1,122,93183,1,1.3,1,0,0,0,1,1,1
2039,66,42,116,94424,4,2.0,3,0,0,0,0,1,1
2040,42,18,27,92241,3,0.4,1,111,0,0,0,0,0
2041,35,12,53,93154,3,1.7,1,217,0,1,0,1,0
2042,62,39,68,91989,2,2.5,1,0,0,0,1,0,0
2043,55,32,67,91040,2,0.7,3,230,0,0,0,1,0
2044,55,30,71,94939,1,1.2,1,0,0,0,0,1,0
2045,35,10,185,96070,1,4.3,1,0,1,0,0,1,1
2046,66,46,62,92860,1,1.4,3,472,0,0,0,0,1
2047,42,19,90,90271,3,1.3,2,0,0,0,0,1,0
2048,46,24,89,91998,1,1.6,1,463,0,0,0,1,0
2049,56,32,72,95493,3,3.4,2,0,0,0,0,0,0
2050,52,29,39,94065,3,1.6,1,0,0,0,0,1,0
2051,30,5,77,91634,2,1.8,2,0,0,0,0,0,1
2052,36,14,22,96190,1,0.5,1,386,0,0,0,0,0
2053,38,14,95,90793,3,1.3,2,0,0,0,0,1,0
2054,64,44,20,92668,4,0.5,3,0,0,0,0,0,0
2055,54,29,91,93096,2,2.5,1,0,0,0,0,1,1
2056,39,19,51,91017,4,2.5,1,0,0,0,0,1,1
2057,55,33,42,91160,2,1.8,1,97,0,0,0,0,0
2058,55,30,109,93980,1,3.4,3,0,0,0,0,1,0
2059,40,15,58,90298,3,0.9,3,0,0,0,0,0,1
2060,40,18,75,92483,4,2.9,3,505,0,0,0,1,0
2061,62,40,28,94356,4,1.4,3,0,0,0,0,1,0
2062,47,27,152,93656,4,2.0,3,0,0,0,0,1,0
2063,29,4,79,92382,1,3.7,3,0,0,0,0,1,1
2064,54,34,79,96181,1,1.4,2,0,0,0,0,0,0
2065,48,28,136,93030,3,5.5,1,0,0,0,0,0,1
2066,45,23,96,92839,4,1.7,2,0,0,0,0,1,1
2067,54,34,16,93994,4,0.6,1,0,0,0,0,0,1
2068,62,42,160,91877,2,3.2,1,0,1,1,0,1,1
2069,37,14,61,92384,2,2.0,1,0,0,0,0,1,0
2070,41,17,155,96080,3,5.6,1,138,1,0,0,0,1
2071,31,10,59,91375,4,2.2,3,0,0,0,0,1,1
2072,51,27,52,94137,1,2.1,1,0,0,0,0,1,1
2073,40,17,93,94861,4,1.2,1,0,0,0,0,0,1
2074,38,17,205,91894,4,8.3,3,168,1,0,0,1,0
2075,53,29,134,91951,1,2.2,2,135,1,0,0,1,1
2076,40,17,98,91965,4,3.9,1,0,0,0,0,0,0
2077,43,19,92,92704,3,1.4,1,196,0,0,0,1,0
2078,42,22,77,93749,4,2.4,1,0,0,0,0,0,0
2079,34,13,152,94669,1,4.1,3,0,1,0,0,0,1
2080,28,7,111,92251,4,5.8,1,593,1,0,0,1,0
2081,59,37,32,93071,1,1.2,3,0,0,0,0,1,1
2082,27,2,42,94792,1,0.6,1,0,0,0,0,0,1
2083,37,13,100,90062,2,4.0,3,464,0,1,0,1,0
2084,52,29,38,91196,3,0.7,1,0,0,0,0,1,1
2085,28,5,79,90696,1,1.8,2,0,1,0,1,1,1
2086,51,26,116,91182,2,3.1,1,0,1,0,0,1,0
2087,55,33,93,95323,2,4.1,1,494,0,0,0,1,0
2088,52,31,35,91442,1,1.8,3,0,0,0,0,0,1
2089,36,16,43,95961,1,2.2,3,448,0,0,0,1,1
2090,23,2,95,95417,1,1.7,1,0,1,1,0,1,0
2091,62,39,193,92327,4,2.4,3,0,1,0,0,0,0
2092,37,15,70,90565,4,3.2,1,0,0,0,0,1,0
2093,58,36,118,91454,3,2.7,3,0,0,0,0,1,0
2094,31,9,94,93726,3,3.3,2,482,1,0,0,0,0
2095,30,5,51,92866,1,2.7,1,0,0,0,0,1,0
2096,57,32,119,95354,1,2.2,1,0,0,0,0,1,0
2097,64,44,27,92203,2,0.7,1,0,0,0,0,0,0
2098,60,40,114,91096,4,5.4,3,0,1,0,0,1,0
2099,56,35,97,94171,2,3.7,1,186,1,0,0,1,1
2100,33,8,54,95697,4,2.7,1,0,0,0,0,0,0
2101,63,41,40,93455,2,1.5,3,500,0,1,0,1,1
2102,52,27,57,94409,2,1.3,1,0,0,1,1,0,0
2103,30,7,49,93617,4,2.2,1,0,0,0,0,1,0
2104,28,5,64,91425,2,2.7,2,0,0,0,0,0,0
2105,61,40,60,93413,3,3.0,1,0,0,0,0,1,0
2106,35,13,54,96078,3,1.7,3,0,0,1,0,1,0
2107,56,36,26,96176,3,0.8,2,0,0,0,0,1,0
2108,29,6,37,95160,3,0.9,1,286,0,0,0,1,0
